Date,Close_BTC,Volume_BTC,Close_NASDAQ,Volume_NASDAQ,MA_Close_BTC,MA_Close_NASDAQ,Volatility_BTC,Volatility_NASDAQ,Rolling_Correlation
2020-03-31,6438.64453125,32786468812,7700.10009765625,4078960000,6555.272391183035,7490.999930245535,8.732240334510081,2.706199810444613,0.6129211081282292
2020-04-01,6606.7763671875,40346426266,7360.580078125,3700040000,6582.481166294643,7562.415666852678,8.69680847343672,2.7184484777038533,0.6039746621374813
2020-04-02,6793.62451171875,47660646124,7487.31005859375,3622170000,6590.884137834822,7572.337123325893,8.71078454414033,2.7471558836411667,0.6066326143678482
2020-04-03,6733.38720703125,38976504903,7373.080078125,3294260000,6598.359026227678,7570.734305245535,8.712496690270415,2.747915990310957,0.6084775178505355
2020-04-06,7271.78125,46896904615,7913.240234375,3849130000,6677.693429129465,7587.262904575893,8.785970572811824,2.807533211381965,0.6291791898995794
2020-04-07,7176.41455078125,44243482668,7887.259765625,4085960000,6778.638602120535,7642.245744977678,8.76558313450112,2.780209355193344,0.6275147175208791
2020-04-08,7334.0986328125,37563249549,8090.89990234375,3487440000,6907.818150111607,7687.495744977678,8.693972760825831,2.7857656717156827,0.6342195245630093
2020-04-09,7302.08935546875,34815139178,8153.580078125,4145460000,7031.167410714285,7752.278599330357,8.694117338990615,2.7520429256707737,0.6410320702236074
2020-04-13,6845.03759765625,38619308647,8192.419921875,3184660000,7065.204729352678,7871.112862723215,8.69785155559407,2.6861813941016037,0.6338744408352432
2020-04-14,6842.427734375,34110434052,8515.740234375,3767410000,7072.176618303572,8018.031459263393,8.682623408437316,2.6455059451278418,0.6287848011711151
2020-04-15,6642.10986328125,32288311031,8393.1796875,3347920000,7059.136997767857,8163.759974888393,8.703772142264953,2.567005168654578,0.632359442137557
2020-04-16,7116.80419921875,46783242377,8532.3603515625,4057800000,7036.997419084822,8252.20570591518,8.783806418283852,2.547248710836452,0.6393583523206248
2020-04-17,7096.1845703125,32513423567,8650.1396484375,4348310000,7025.535993303572,8361.188546316964,8.769878215260434,2.5434675702789646,0.6541592737015699
2020-04-20,6881.95849609375,37747113936,8560.73046875,3827370000,6960.944545200893,8428.307198660714,8.816327196646354,2.5378167786861665,0.6580209674069126
2020-04-21,6880.3232421875,32589741511,8263.23046875,3788180000,6900.692243303572,8443.97154017857,8.800544026042925,2.582310257731698,0.6246460751025009
2020-04-22,7117.20751953125,33249153866,8495.3798828125,3041520000,6939.573660714285,8487.251534598214,8.81418833236624,2.5726725374027417,0.6380875257482432
2020-04-23,7429.724609375,43500782316,8494.75,3759890000,7023.473214285715,8484.2529296875,8.837055231195167,2.533406018419738,0.6457224377961017
2020-04-24,7550.90087890625,34636526286,8634.51953125,3696020000,7153.300502232143,8518.730050223214,5.137152251314151,2.4777542317649965,0.609760725422208
2020-04-27,7795.60107421875,36162144725,8730.16015625,3694980000,7250.271484375,8546.98716517857,4.867885411413798,2.4083101912206577,0.5474278332880045
2020-04-28,7807.05859375,33187959921,8607.73046875,3730350000,7351.824916294643,8540.9287109375,4.59368473539524,2.099582525339987,0.4069660143341205
2020-04-29,8801.0380859375,60201052203,8914.7099609375,4407140000,7625.979143415178,8591.49720982143,4.973050807916049,2.01271067523001,0.42275058485566214
2020-04-30,8658.5537109375,66964629541,8889.5498046875,4335660000,7880.012067522322,8680.971400669643,5.010694583817648,2.0073951818340703,0.4299914715409706
2020-05-01,8864.7666015625,44068389997,8604.9501953125,3741300000,8129.663364955357,8696.624302455357,4.038241099823615,1.9844889870833995,0.45804057631144024
2020-05-04,8912.654296875,45718796276,8710.7099609375,3443140000,8341.510463169643,8727.47572544643,4.037190366224723,1.7377711972786158,0.4588448702311334
2020-05-05,9003.0703125,43148462663,8809.1201171875,3933550000,8548.96323939732,8752.418666294643,3.7265137414165874,1.7390203743907628,0.4703958292236079
2020-05-06,9268.76171875,49371886931,8854.3896484375,3656750000,8759.414760044643,8770.165736607143,3.689451629814574,1.6667972284081392,0.43654209796764204
2020-05-07,9951.5185546875,61112700562,8979.66015625,3787220000,9065.766183035714,8823.298549107143,3.8206569089132034,1.6607136956470288,0.42786608749315186
2020-05-08,9842.666015625,51780748042,9121.3203125,3813630000,9214.57017299107,8852.81431361607,3.846570992287483,1.4642622014907285,0.4583353274649361
2020-05-11,8601.7958984375,57119858802,9192.33984375,3925450000,9206.4619140625,8896.070033482143,3.768019526466478,1.4742362267812066,0.33695288163427656
2020-05-12,8804.4775390625,42142717533,9002.5498046875,4336510000,9197.849190848214,8952.86997767857,3.5461450408208863,1.488754953281495,0.3451396404693014
2020-05-13,9269.9873046875,45558144023,8863.169921875,4273210000,9248.896763392857,8974.649972098214,3.6007103736382544,1.5164779219461255,0.30756369508011616
2020-05-14,9733.7216796875,56426907637,8943.7197265625,3965970000,9353.27553013393,8993.878487723214,3.647357881513423,1.524310952406175,0.35539465502728
2020-05-15,9328.197265625,48158802327,9014.5595703125,4240690000,9361.766322544643,9016.75990513393,3.7979468586646496,1.508622630243901,0.3414335834696029
2020-05-18,9726.5751953125,41827139896,9234.830078125,4341820000,9329.631556919643,9053.21275111607,3.7743384032027674,1.4821663778212715,0.3441509845225567
2020-05-19,9729.0380859375,39254288955,9185.099609375,4193550000,9313.398995535714,9062.32407924107,3.634857241573477,1.3668188875195078,0.24784361073586225
2020-05-20,9522.9814453125,36546239703,9375.7802734375,4315500000,9444.99693080357,9088.529854910714,3.6562639500081096,1.2410863337056575,0.2164621319467976
2020-05-21,9081.76171875,39326160532,9284.8798828125,3745270000,9484.608956473214,9128.862723214286,3.809576568251093,1.2368895006119531,0.23713742038845398
2020-05-22,9182.5771484375,29810773699,9324.58984375,3668070000,9472.121791294643,9194.779854910714,3.7978149939231054,1.2369770504651556,0.2390898539002219
2020-05-26,8835.052734375,29584186947,9340.2197265625,4448950000,9343.740513392857,9251.42271205357,3.7778841833222483,1.2758059906268175,0.25082264437112833
2020-05-27,9181.017578125,32740536902,9412.3603515625,4489110000,9322.71484375,9308.251395089286,3.802525758978825,1.2326013039615484,0.289116459448004
2020-05-28,9525.7509765625,34367073114,9368.990234375,4113660000,9294.025669642857,9327.41713169643,3.7383041885095154,1.2312198791625897,0.2529030741050742
2020-05-29,9439.1240234375,32896642044,9489.8701171875,4742290000,9252.609375,9370.955775669643,3.6071686901832116,1.243712189023991,0.21607746841941858
2020-06-01,10167.2685546875,35198901068,9552.0498046875,3847770000,9344.650390625,9396.137137276786,3.7649909641464476,1.2517883845830626,0.225964800219776
2020-06-02,9529.8037109375,39137252109,9608.3798828125,3990080000,9408.65638950893,9442.35142299107,3.885421794807759,1.253633240741492,0.18780754106879644
2020-06-03,9656.7177734375,25007459262,9682.91015625,4679030000,9476.39076450893,9493.5400390625,3.876026814823014,1.168397794328682,0.18628972245919204
2020-06-04,9800.63671875,25921805072,9615.8095703125,6141320000,9614.331333705357,9532.91001674107,3.858308872553345,1.167204451993435,0.16479529221780478
2020-06-05,9665.533203125,23509628646,9814.080078125,6607730000,9683.5478515625,9590.298549107143,3.850976208196816,1.1769114793451214,0.14960396109077378
2020-06-08,9771.4892578125,21486346312,9924.75,6197330000,9718.6533203125,9669.692801339286,3.8558103490143583,1.1715249719186345,0.14733446258940586
2020-06-09,9795.7001953125,23717842783,9953.75,5319450000,9769.5927734375,9735.961356026786,3.8593276137564683,1.178486682491933,0.14116721362151557
2020-06-10,9870.0947265625,25706567601,10020.349609375,5170860000,9727.139369419643,9802.861328125,3.855247211590309,1.065952085464546,0.1382031448291448
2020-06-11,9321.78125,30247143440,9492.73046875,5300850000,9697.421875,9786.33998325893,3.3799149585085106,1.210017851596199,0.10706309092200864
2020-06-12,9480.84375,22610564515,9588.8095703125,4388990000,9672.29701450893,9772.897042410714,3.361474769461088,1.236977689517622,0.1071438048007061
2020-06-15,9450.7021484375,26699704768,9726.01953125,4476010000,9622.306361607143,9788.641322544643,3.348830072247614,1.3425870862207017,0.15198538214631477
2020-06-16,9538.0244140625,21565537209,9895.8701171875,4669320000,9604.0908203125,9800.325613839286,3.3481669017890128,1.3158579220984117,0.15402465555441186
2020-06-17,9480.2548828125,20177709879,9910.5302734375,4279700000,9562.485909598214,9798.294224330357,3.3544896374972337,1.3185978291283684,0.15303235966096398
2020-06-18,9411.8408203125,17770083003,9943.0498046875,4335320000,9507.648856026786,9796.765625,3.333722699011827,1.3181839319842268,0.15270273848612892
2020-06-19,9288.0185546875,19632223107,9946.1201171875,6093830000,9424.4951171875,9786.161411830357,3.074871346361726,1.3342046979153934,0.12049642555211676
2020-06-22,9648.7177734375,21104009514,10056.48046875,4506960000,9471.20033482143,9866.69712611607,3.1343564723091415,1.3421917983016798,0.14419614321941543
2020-06-23,9629.658203125,17006433272,10131.3701171875,5755170000,9492.459542410714,9944.205775669643,3.1110750853569553,1.317389276080171,0.21646970712238023
2020-06-24,9313.6103515625,18961716076,9909.169921875,5589130000,9472.875,9970.3701171875,3.1612321450191168,1.2823361651014098,0.30945018494778836
2020-06-25,9264.8134765625,18616048626,10017.0,4779640000,9433.84486607143,9987.674386160714,3.0141115825474674,1.254503214448849,0.4007712331701923
2020-06-26,9162.91796875,18341465837,9757.2197265625,7309380000,9388.511021205357,9965.772879464286,2.8682731864206272,1.3049868596090781,0.39379702767653035
2020-06-29,9190.8544921875,16460547078,9874.150390625,4336290000,9356.94154575893,9955.930106026786,2.7703900404291644,1.2690111243266646,0.4216704632598903
2020-06-30,9137.9931640625,15735797744,10058.76953125,4510190000,9335.509347098214,9972.022879464286,2.7696412701525084,1.3077047414954528,0.3654643232379627
2020-07-01,9228.3251953125,15971550355,10154.6298828125,4624430000,9275.45326450893,9986.044224330357,2.7752970480322086,1.3117172641554016,0.37228684007921065
2020-07-02,9123.41015625,16338916796,10207.6298828125,4038920000,9203.132114955357,9996.9384765625,2.757106311742523,1.312817320155716,0.410133178769634
2020-07-06,9375.474609375,17889263252,10433.650390625,4570260000,9211.96986607143,10071.8642578125,2.6793850178438814,1.3020575275649249,0.4087124516178032
2020-07-07,9252.27734375,13839652595,10343.8896484375,4337130000,9210.178989955357,10118.562779017857,2.684203746307015,1.3083404536640815,0.4169554123761978
2020-07-08,9428.3330078125,19702359883,10492.5,4030210000,9248.095424107143,10223.602818080357,2.6947581734193085,1.26864717948057,0.43385882409241666
2020-07-09,9277.9677734375,18000702524,10547.75,4013180000,9260.54017857143,10319.831333705357,2.6260956187017928,1.2662027598100902,0.43185176857244784
2020-07-10,9278.8076171875,16860035605,10617.4404296875,3537510000,9280.656529017857,10399.64146205357,2.535590012216416,1.2671140279842752,0.47875310185376846
2020-07-13,9243.6142578125,17519821266,10390.83984375,4851880000,9282.84068080357,10433.3857421875,2.5306823777762597,1.3928714038495453,0.475069672515268
2020-07-14,9243.2138671875,18085038362,10488.580078125,4461770000,9299.955496651786,10473.521484375,2.1045555845966146,1.4193285211631632,0.5518133538676007
2020-07-15,9192.8369140625,15844731575,10550.490234375,4647070000,9273.86439732143,10490.212890625,1.7789353818686826,1.418840199061969,0.6726272703871237
2020-07-16,9132.2275390625,15713967523,10473.830078125,4277760000,9256.714425223214,10508.775809151786,1.7630550342614766,1.4186278155034888,0.6738707083490814
2020-07-17,9151.392578125,13944570749,10503.1904296875,4361480000,9217.15150669643,10510.303013392857,1.7374520994918543,1.41659918356052,0.7096278006183164
2020-07-20,9164.2314453125,13755604146,10767.08984375,4314630000,9200.90345982143,10541.637276785714,1.7227736797341515,1.4615608942694986,0.7417279888546611
2020-07-21,9374.8876953125,18069581956,10680.3603515625,5350750000,9214.629185267857,10550.62583705357,1.779932926902965,1.477500139490019,0.6753366105987051
2020-07-22,9525.36328125,16532254884,10706.1298828125,4128960000,9254.87904575893,10595.667271205357,1.8053051227029406,1.468997800687373,0.664581488411404
2020-07-23,9581.072265625,18146399002,10461.419921875,4501540000,9303.14453125,10591.78724888393,1.8025269880149355,1.5194397233061887,0.6166455981990984
2020-07-24,9536.892578125,16552768325,10363.1796875,4233390000,9352.295340401786,10565.028599330357,1.4742955135060365,1.416779239253154,0.4104175345173994
2020-07-27,10990.873046875,35359749590,10536.26953125,4244570000,9617.816127232143,10573.948521205357,2.4546311642550167,1.405492524503915,0.3458175360492491
2020-07-28,10912.8232421875,28766551142,10402.08984375,3894660000,9869.44907924107,10559.505580357143,2.467343094851487,1.296455263280792,0.3652574589128354
2020-07-29,11100.4677734375,24617249715,10542.9404296875,4009640000,10146.054268973214,10527.48423549107,2.4777014498509233,1.2979426953232909,0.3740192610820744
2020-07-30,11111.2138671875,22857247901,10587.8095703125,4185810000,10394.100864955357,10514.2626953125,2.471556061181041,1.317000866759513,0.37316818506942523
2020-07-31,11323.466796875,23160469766,10745.26953125,4438730000,10650.97279575893,10519.854073660714,2.475331426123336,1.3145258441740644,0.3817050121838759
2020-08-03,11246.3486328125,20271713443,10902.7998046875,4203890000,10888.869419642857,10582.90834263393,2.4613651311881894,1.3022698811118998,0.3619055384066213
2020-08-04,11205.892578125,21250197042,10941.169921875,4016520000,11127.29799107143,10665.47837611607,2.3961996406946144,1.2897775296895797,0.34865228570966106
2020-08-05,11747.0224609375,24411254471,10998.400390625,4160740000,11235.3193359375,10731.4970703125,2.519876964953286,1.2901123522362645,0.34950402296522004
2020-08-06,11779.7734375,23400740340,11108.0703125,4120000000,11359.169363839286,10832.35142299107,2.4074999711871437,1.2490817738568627,0.2897401494259325
2020-08-07,11601.47265625,23132312867,11010.98046875,4263930000,11430.741489955357,10899.214285714286,2.4324016034863596,1.2419210399710467,0.31754043292117784
2020-08-10,11878.111328125,26114112569,10968.3603515625,4048420000,11540.298270089286,10953.578683035714,2.4155342929110954,1.156859421459048,0.28357121327133183
2020-08-11,11410.525390625,27039782640,10782.8203125,4331770000,11552.73521205357,10958.943080357143,2.570684099738563,1.1836870977172291,0.34965038766540796
2020-08-12,11584.9345703125,25064548486,11012.240234375,3745230000,11601.10463169643,10974.577427455357,2.564916928767427,1.1571512244539557,0.3767727714235402
2020-08-13,11784.1376953125,27522199497,11042.5,3480470000,11683.71107700893,10989.053152901786,2.5703230459198343,1.1470812546283506,0.37709873011247735
2020-08-14,11768.87109375,24237958589,11019.2998046875,3514260000,11686.832310267857,10992.038783482143,2.5486741303363263,1.141533119040961,0.38681280356440967
2020-08-17,12254.40234375,28227687027,11129.73046875,3214870000,11754.636439732143,10995.133091517857,2.5385063492041677,1.1372942994183848,0.3862094864894588
2020-08-18,11991.2333984375,26043227672,11210.83984375,3228590000,11810.31654575893,11023.68443080357,2.573665872355792,1.1299071619312184,0.35290608208896823
2020-08-19,11758.283203125,24502851117,11146.4599609375,3496480000,11793.1982421875,11049.127232142857,2.611757400022808,1.1293754692297384,0.3613108984899833
2020-08-20,11878.3720703125,20175242945,11264.9501953125,4215130000,11860.033482142857,11118.0029296875,2.577322337930291,1.1594278837189949,0.37009844290383503
2020-08-21,11592.4892578125,23762425999,11311.7998046875,3929290000,11861.112723214286,11160.797154017857,2.638478851583352,1.1565988759411958,0.36264419886659
2020-08-24,11774.595703125,20681511755,11379.7197265625,3907310000,11859.749581473214,11208.971400669643,2.631743974055097,0.9897568371940264,0.36564237261856186
2020-08-25,11366.134765625,26301509932,11466.4697265625,3475280000,11802.2158203125,11272.852818080357,2.737929516429274,0.9549929179009757,0.3436443785733806
2020-08-26,11488.36328125,22466660958,11665.0595703125,3471520000,11692.781668526786,11349.328404017857,2.7308888789796253,0.9732129772098961,0.3426770577964801
2020-08-27,11323.3974609375,23240415076,11625.33984375,3547400000,11597.376534598214,11408.542689732143,2.7468489593144687,0.9827004810650558,0.34410784645837617
2020-08-28,11542.5,19807127588,11695.6298828125,3012980000,11566.550362723214,11486.995535714286,2.7557850300990965,0.9825507305988924,0.3454436777865023
2020-08-31,11680.8203125,22285928250,11775.4599609375,3612050000,11538.328683035714,11559.925502232143,2.756103703009332,0.9012672506435989,0.38516924693272175
2020-09-01,11970.478515625,27311555343,11939.669921875,3511060000,11592.3271484375,11649.62123325893,2.759886001432222,0.8566040112449377,0.41811784125011137
2020-09-02,11414.0341796875,28037405299,12056.4404296875,3982360000,11540.818359375,11746.295619419643,2.9165511427244204,0.8568969704607776,0.3712479394731663
2020-09-03,10245.296875,31927261555,11458.099609375,4465010000,11380.698660714286,11745.099888392857,3.5058985363644486,0.9961846489516432,0.6083308451362566
2020-09-04,10511.8134765625,29965130374,11313.1298828125,4284440000,11241.19154575893,11694.82421875,3.536276194633345,1.0040381667205034,0.5725306333045899
2020-09-08,10131.5166015625,33430927462,10847.6904296875,3905420000,11070.9228515625,11583.7314453125,2.923559321325517,0.9917731534004133,0.6311171197752174
2020-09-09,10242.34765625,24128292755,11141.5595703125,3550660000,10885.186802455357,11504.578543526786,2.929332231318056,0.9769272964214787,0.6289890433681474
2020-09-10,10363.138671875,54406443211,10919.58984375,3840010000,10696.946568080357,11382.31138392857,2.9191151533811643,1.1071141116672,0.5818873136196044
2020-09-11,10400.9150390625,45201121775,10853.5498046875,3630250000,10472.723214285714,11227.1513671875,2.920010617102391,1.1074778618033947,0.576846615829625
2020-09-14,10680.837890625,35453581940,11056.650390625,3737610000,10367.980887276786,11084.32421875,2.9688676148104434,1.1112779200108205,0.583155204835991
2020-09-15,10796.951171875,32509451925,11190.3203125,3786110000,10446.788643973214,11046.070033482143,2.9555017080022252,1.105940161270082,0.5984456415542198
2020-09-16,10974.9052734375,30769986455,11050.4697265625,3678020000,10512.944614955357,11008.547154017857,2.9727904619217136,1.1318076716054402,0.5747518409467782
2020-09-17,10948.990234375,38151810523,10910.2802734375,3740110000,10629.7265625,11017.488560267857,2.823989546327977,1.1510677832726206,0.5809216091741974
2020-09-18,10944.5859375,26341903912,10793.2802734375,5759090000,10730.046316964286,10967.734375,2.822667800842032,1.1593347272568262,0.5767346430652749
2020-09-21,10462.259765625,28884999244,10778.7998046875,3900970000,10744.206473214286,10947.621512276786,2.91137026445824,1.203674052153383,0.5565135082931555
2020-09-22,10538.4599609375,23621787804,10963.6396484375,3515440000,10763.855747767857,10963.3486328125,2.889676214417757,1.2138631574761272,0.5725792674793598
2020-09-23,10246.1865234375,23788661867,10632.990234375,4097320000,10701.7626953125,10902.825753348214,2.84574688437608,1.2950783183721672,0.5689131056466527
2020-09-24,10760.06640625,47144380902,10672.26953125,4086360000,10696.493443080357,10828.81849888393,2.9893876257659,1.2920674332785553,0.5465525272932432
2020-09-25,10692.716796875,39348590957,10913.5595703125,3785270000,10656.18080357143,10809.25990513393,2.9681165991457217,1.360355780404196,0.5245786834414408
2020-09-28,10709.65234375,47762394731,11117.5302734375,3591740000,10621.989676339286,10838.86704799107,2.9682158105546974,1.3620001384577183,0.5201658580031836
2020-09-29,10844.640625,46582396602,11085.25,3389040000,10607.71177455357,10880.57700892857,2.917009368224596,1.3589941976446518,0.5087843028696297
2020-09-30,10784.4912109375,44171073700,11167.509765625,4260630000,10653.744838169643,10936.107003348214,2.8985864655726545,1.3638059678318746,0.5194372653975079
2020-10-01,10619.4521484375,40023134100,11326.509765625,4005900000,10665.315150669643,10987.945591517857,2.893169226098853,1.3618964107061196,0.49907882377736795
2020-10-02,10575.974609375,48661453918,11075.01953125,3731510000,10712.427734375,11051.09263392857,2.8825646925157216,1.3291144274533107,0.48343219217688144
2020-10-05,10793.33984375,47537578009,11332.490234375,3623920000,10717.181082589286,11145.409877232143,2.867933459512513,1.3560075147219568,0.5093902600868272
2020-10-06,10604.40625,42623695307,11154.599609375,4390960000,10704.56529017857,11179.844168526786,2.871866636469924,1.3747985557285765,0.5130536720649985
2020-10-07,10668.96875,37799458436,11364.599609375,3910770000,10698.753348214286,11215.13978794643,2.814963216267076,1.3742804690058672,0.5418419427314519
2020-10-08,10915.685546875,63314794397,11420.98046875,3507570000,10708.902622767857,11263.101283482143,2.843237386078136,1.3489772336748829,0.5384427703826647
2020-10-09,11064.4580078125,22799117613,11579.9404296875,3504230000,10748.897879464286,11322.019949776786,2.8443900303772467,1.357926177504009,0.5433483699591768
2020-10-12,11555.36328125,26163972642,11876.259765625,3885030000,10882.59946986607,11400.5556640625,2.8339619516019985,1.3794136089727935,0.5706256827606968
2020-10-13,11425.8994140625,24241420251,11863.900390625,3634130000,11004.017299107143,11513.2529296875,2.8393924961699306,1.376136911499385,0.568439716683273
2020-10-14,11429.5068359375,24103426719,11768.73046875,3410410000,11094.89829799107,11575.572963169643,2.796593766595694,1.3765088365590332,0.5575920314123511
2020-10-15,11495.349609375,24487233058,11713.8701171875,3325270000,11222.17592075893,11655.46875,2.6725832962616556,1.4025628617486092,0.6124364412095609
2020-10-16,11322.123046875,25635480772,11671.5595703125,3166980000,11315.483677455357,11699.32017299107,1.8920113823903184,1.2649356515220436,0.45488538029390607
2020-10-19,11742.037109375,23860769928,11478.8798828125,3477410000,11433.533900669643,11707.591517857143,1.8677302946637178,1.3183458418526586,0.41589404975255695
2020-10-20,11916.3349609375,30915821592,11516.490234375,3510040000,11555.23060825893,11698.52720424107,1.8168484129357942,1.316081296790399,0.3075013307883311
2020-10-21,12823.689453125,43414712626,11484.6904296875,3467310000,11736.42006138393,11642.58872767857,2.249482053954855,1.3096095679157576,0.23120283188716614
2020-10-22,12965.8916015625,34729759598,11506.009765625,3434040000,11956.4189453125,11591.461495535714,2.2505031598771974,1.2053556110799013,0.24844846621312014
2020-10-23,12931.5390625,28974975003,11548.2802734375,3145570000,12170.99497767857,11559.96861049107,2.255970379876423,1.1754569357950257,0.24408716846787754
2020-10-26,13075.248046875,29461458313,11358.9404296875,3205100000,12396.694754464286,11509.264369419643,2.191423885296517,1.1811194720861289,0.20542588365366676
2020-10-27,13654.21875,33749878156,11431.349609375,3104770000,12729.851283482143,11474.948660714286,2.3056987758934495,1.1815865072988403,0.21501717462345166
2020-10-28,13271.28515625,35867318895,11004.8701171875,3930690000,12948.31529017857,11407.232979910714,2.3767430976791992,1.2063760542369257,0.31426954713223043
2020-10-29,13437.8828125,56499499598,11185.58984375,3244190000,13165.679268973214,11359.961495535714,2.3780993651640463,1.2075042264506777,0.31023917313415006
2020-10-30,13546.5224609375,30581485201,10911.58984375,3671600000,13268.941127232143,11278.08998325893,2.376555906152426,1.2116384331998569,0.291574385163347
2020-11-02,13550.4892578125,30771455468,10957.6103515625,3209000000,13352.455078125,11199.74720982143,2.225637239064245,1.176124768722223,0.30331032356922377
2020-11-03,13950.30078125,29869951617,11160.5703125,3216580000,13497.992466517857,11144.360072544643,2.2664305532107747,1.1844112245090288,0.33332182982184233
2020-11-04,14133.70703125,35116364962,11590.7802734375,3620760000,13649.200892857143,11177.480050223214,2.174163268495854,1.0806422151559003,0.2410981114343068
2020-11-05,15579.8486328125,40856321439,11890.9296875,3848160000,13924.29087611607,11243.134347098214,2.6744103004715862,1.0669396955199297,0.34185310887488246
2020-11-06,15565.880859375,39837841971,11895.23046875,4183220000,14252.090262276786,11370.328683035714,2.6648004523904336,0.989470894969971,0.38119193851562216
2020-11-09,15332.3154296875,34149115566,11713.7802734375,5863900000,14522.72349330357,11445.784458705357,2.6724300072487637,1.1076091295385115,0.42371661894617973
